Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	category	confidence
31	Spectrogram 1	1	115.120373360	116.198983680	295.031	528.187	m	0.70162946
32	Spectrogram 1	1	117.853318880	118.170390080	164.687	351.633	w	0.29844892
33	Spectrogram 1	1	117.208064160	117.707141280	225.803	429.674	w	0.2608165
34	Spectrogram 1	1	120.686497440	121.040644416	177.570	412.672	w	0.60242945
35	Spectrogram 1	1	123.793819360	124.300640640	169.736	386.461	w	0.45628226
36	Spectrogram 1	1	120.810587648	121.849074039	307.893	546.952	m	0.37996835
37	Spectrogram 1	1	128.387150880	128.842120640	194.376	465.821	w	0.3338584
38	Spectrogram 1	1	132.259301280	132.869347200	179.875	415.562	w	0.31112868
39	Spectrogram 1	1	136.703916960	137.222512160	258.888	516.628	m	0.6942904
40	Spectrogram 1	1	144.369961920	145.540649250	300.756	550.534	m	0.68832034
41	Spectrogram 1	1	140.670663200	141.029898400	150.023	387.095	w	0.51454586
42	Spectrogram 1	1	143.936722720	144.386773440	193.212	350.910	w	0.29497737
43	Spectrogram 1	1	146.761584480	147.225486560	169.929	407.131	w	0.5624039
45	Spectrogram 1	1	145.732595456	146.183178464	301.155	490.883	w	0.2878941
46	Spectrogram 1	1	151.127447040	151.699368896	151.014	580.374	m	0.7751891
47	Spectrogram 1	1	150.123485472	151.138321040	304.801	539.756	m	0.6084332
48	Spectrogram 1	1	150.014987717	150.416445856	175.292	337.634	w	0.27161992
49	Spectrogram 1	1	155.927316000	156.935075680	281.115	526.306	m	0.65977263
51	Spectrogram 1	1	160.241971680	161.304134080	279.851	550.473	m	0.7528919
52	Spectrogram 1	1	162.293779520	162.660936320	206.365	379.773	w	0.32674706
53	Spectrogram 1	1	167.013478080	168.279871520	297.722	653.659	m	0.808717
55	Spectrogram 1	1	169.175920000	169.554449280	237.064	447.960	w	0.2700623
56	Spectrogram 1	1	173.408868640	174.036877920	164.543	521.547	m	0.8964225
57	Spectrogram 1	1	174.065361760	174.403143040	228.697	477.090	w	0.4373846
58	Spectrogram 1	1	171.428733600	171.816895520	173.363	357.491	w	0.2969102
59	Spectrogram 1	1	177.600621600	178.281458080	158.582	511.321	m	0.8791628
60	Spectrogram 1	1	174.639117268	175.654948800	281.813	533.170	m	0.7387865
61	Spectrogram 1	1	179.484955520	179.898021920	179.613	420.765	w	0.61414504
62	Spectrogram 1	1	175.510833008	175.858758400	196.150	379.273	w	0.32543996
64	Spectrogram 1	1	183.926954560	184.374763200	197.631	421.386	w	0.7777509
65	Spectrogram 1	1	180.608289184	181.203845760	135.693	529.552	m	0.76599616
66	Spectrogram 1	1	181.659075920	182.139358880	198.886	415.925	w	0.73383576
67	Spectrogram 1	1	182.242304640	182.737730400	185.825	371.858	w	0.4130903
68	Spectrogram 1	1	184.685280320	185.200947165	0.000	272.727	lt	0.39191106
69	Spectrogram 1	1	180.000000000	180.621889280	289.670	583.527	m	0.36994827
70	Spectrogram 1	1	186.381158720	187.043039520	166.179	513.848	m	0.8648006
71	Spectrogram 1	1	187.807124960	189.228369120	282.920	632.922	m	0.8148653
72	Spectrogram 1	1	185.900745360	186.377122560	177.403	424.931	w	0.7601477
73	Spectrogram 1	1	188.872179680	189.306888640	181.440	370.018	w	0.59004396
74	Spectrogram 1	1	189.723517600	190.261440019	192.530	502.551	m	0.58529794
75	Spectrogram 1	1	192.510920000	192.968934560	180.462	427.856	w	0.7926309
77	Spectrogram 1	1	190.335074944	190.789639520	197.984	405.017	w	0.7874246
78	Spectrogram 1	1	193.563586400	194.150228000	154.759	534.184	m	0.6807696
79	Spectrogram 1	1	194.599989760	194.997555200	178.288	444.758	w	0.63493294
80	Spectrogram 1	1	193.832154522	194.693342720	282.555	562.654	m	0.35516614
81	Spectrogram 1	1	196.619108640	197.095502880	161.734	507.235	m	0.84219843
82	Spectrogram 1	1	197.455178880	197.851530080	195.243	392.544	w	0.56418383
83	Spectrogram 1	1	204.402382880	204.879943360	184.834	377.167	w	0.77306885
84	Spectrogram 1	1	200.686281600	201.031452800	194.202	374.964	w	0.6802581
85	Spectrogram 1	1	201.667252960	202.301994080	159.474	504.450	m	0.6724542
86	Spectrogram 1	1	202.529243200	202.879917440	168.634	375.584	w	0.53776354
87	Spectrogram 1	1	208.783175520	209.320935520	177.700	456.027	w	0.8422397
88	Spectrogram 1	1	206.768131584	207.404570080	165.074	541.609	m	0.7002571
89	Spectrogram 1	1	206.050632080	207.039745856	302.760	580.775	m	0.60010326
90	Spectrogram 1	1	211.458196320	211.984904873	150.016	496.783	m	0.69107485
91	Spectrogram 1	1	213.996138720	214.472760000	191.172	425.260	w	0.6386392
92	Spectrogram 1	1	210.239056736	210.704921760	187.643	394.104	w	0.52016973
94	Spectrogram 1	1	210.940888640	211.878975584	304.858	580.693	m	0.2926966
95	Spectrogram 1	1	213.377078880	213.952652882	196.560	413.444	w	0.27558205
96	Spectrogram 1	1	219.405787200	219.871080000	178.534	452.778	w	0.8403242
97	Spectrogram 1	1	214.833616565	215.411878080	177.086	518.230	m	0.8365016
98	Spectrogram 1	1	217.825281280	218.345090880	186.112	408.619	w	0.81626636
99	Spectrogram 1	1	215.786689440	216.298946720	157.267	388.794	w	0.5942742
101	Spectrogram 1	1	217.808621120	218.716328160	338.884	565.799	m	0.27913
102	Spectrogram 1	1	223.178901920	223.686688960	176.313	390.185	w	0.6813117
103	Spectrogram 1	1	220.950752000	221.461475040	153.625	366.601	w	0.46873745
104	Spectrogram 1	1	224.816678720	225.133031748	2.683	312.039	lt	0.42385888
105	Spectrogram 1	1	224.174943360	224.743943360	316.416	538.936	w	0.33691436
106	Spectrogram 1	1	225.610031008	226.033809920	184.253	435.181	w	0.89140236
107	Spectrogram 1	1	227.037057600	227.574410080	255.903	453.661	w	0.5202159
108	Spectrogram 1	1	228.097555680	228.627390560	168.725	371.923	w	0.50217605
109	Spectrogram 1	1	227.631632320	228.653075680	297.928	550.325	m	0.5008764
110	Spectrogram 1	1	228.689952160	229.008916960	4.183	285.237	lt	0.47317633
111	Spectrogram 1	1	230.453986688	230.957767680	175.972	387.143	w	0.7723086
112	Spectrogram 1	1	233.972662080	234.543247040	160.379	494.274	m	0.76515955
113	Spectrogram 1	1	232.896724640	233.315975520	192.084	420.770	w	0.7330975
114	Spectrogram 1	1	234.737776000	235.008000000	172.842	391.680	w	0.46465838
115	Spectrogram 1	1	233.274917920	233.628934560	17.497	320.190	lt	0.39575592
116	Spectrogram 1	1	233.016880800	234.515365280	296.019	554.643	m	0.34328327
117	Spectrogram 1	1	231.859678720	232.471497600	301.257	496.459	w	0.2812534
118	Spectrogram 1	1	239.056184640	239.463196320	9.294	306.968	lt	0.7684586
119	Spectrogram 1	1	237.349335200	237.824641280	159.622	354.978	w	0.6335872
120	Spectrogram 1	1	239.783439520	240.342988519	186.056	597.052	m	0.6173678
121	Spectrogram 1	1	236.913245760	237.992981920	346.681	540.038	m	0.52847093
122	Spectrogram 1	1	238.784750080	239.843898400	303.724	638.736	m	0.4621905
124	Spectrogram 1	1	241.473391840	241.998757600	170.597	427.512	w	0.7494875
125	Spectrogram 1	1	243.237581120	243.676208000	171.785	377.223	w	0.7452009
127	Spectrogram 1	1	245.452986560	246.103415280	141.328	516.914	m	0.7829513
128	Spectrogram 1	1	246.543442880	247.118092480	32.224	329.413	lt	0.6923516
129	Spectrogram 1	1	249.119430400	249.983074720	268.630	578.114	m	0.5364502
130	Spectrogram 1	1	247.023991200	247.459491200	174.753	387.209	w	0.5314215
131	Spectrogram 1	1	244.841526476	245.444087344	305.223	533.170	m	0.4145435
132	Spectrogram 1	1	245.047561173	245.519258784	161.346	319.191	w	0.3133769
133	Spectrogram 1	1	248.805003840	249.259009600	166.848	362.929	w	0.28884858
134	Spectrogram 1	1	254.227997600	254.764291520	184.309	423.774	w	0.83732504
135	Spectrogram 1	1	250.424117984	250.719944160	162.097	492.064	m	0.59268504
136	Spectrogram 1	1	252.606753440	253.123247520	11.684	340.171	lt	0.5478553
137	Spectrogram 1	1	252.273172320	252.671845280	183.211	377.334	w	0.44671062
138	Spectrogram 1	1	250.670519564	251.012689920	177.174	418.478	w	0.27452096
139	Spectrogram 1	1	255.958749024	257.054352480	299.821	583.222	m	0.6617515
140	Spectrogram 1	1	258.945980800	259.362142400	177.901	365.454	w	0.6454755
141	Spectrogram 1	1	257.511369120	258.107968800	272.141	567.995	m	0.5952807
142	Spectrogram 1	1	256.890466304	257.323110880	179.980	348.338	w	0.51631016
143	Spectrogram 1	1	261.836946080	262.298788800	14.018	324.185	lt	0.7547558
144	Spectrogram 1	1	262.417755840	262.965533280	179.295	399.497	w	0.72625184
145	Spectrogram 1	1	260.931540528	261.303893760	175.903	348.405	w	0.64868784
146	Spectrogram 1	1	261.250975360	262.352195520	302.428	579.656	m	0.5810498
147	Spectrogram 1	1	263.939240800	264.422688960	183.258	377.877	w	0.5531557
148	Spectrogram 1	1	269.149395200	269.524252480	13.027	302.536	lt	0.685367
149	Spectrogram 1	1	267.765203200	268.237723680	179.695	345.994	w	0.60121244
150	Spectrogram 1	1	267.676633600	268.927002240	322.511	531.987	m	0.58293396
151	Spectrogram 1	1	269.370973600	269.902743200	192.100	443.277	w	0.5693276
152	Spectrogram 1	1	266.872037120	267.603754400	300.403	496.982	m	0.5233105
153	Spectrogram 1	1	265.917415168	266.533322880	49.255	402.213	lt	0.4992412
154	Spectrogram 1	1	265.845349056	266.171006912	233.415	423.409	w	0.34751472
155	Spectrogram 1	1	270.844847968	271.378076416	149.859	438.778	w	0.63180286
156	Spectrogram 1	1	272.459966400	273.116959040	246.458	514.919	m	0.5805504
157	Spectrogram 1	1	273.138646400	273.561241280	169.137	359.882	w	0.5607998
158	Spectrogram 1	1	274.595140160	275.008000000	15.830	322.175	lt	0.5572991
159	Spectrogram 1	1	273.212924320	274.297962400	299.456	509.321	m	0.52678925
160	Spectrogram 1	1	278.500440000	279.017847200	0.367	378.075	lt	0.7289737
161	Spectrogram 1	1	275.187954816	275.641292112	180.978	395.912	w	0.67271185
162	Spectrogram 1	1	278.929698560	279.411092800	180.943	393.716	w	0.6199945
163	Spectrogram 1	1	277.176753120	277.623172446	174.548	380.835	w	0.4715046
164	Spectrogram 1	1	282.430064480	282.905999040	171.598	345.857	w	0.7423305
165	Spectrogram 1	1	280.707235968	281.247799680	182.928	398.467	w	0.7005778
166	Spectrogram 1	1	284.051052320	284.563150880	179.357	415.560	w	0.59346294
168	Spectrogram 1	1	281.830541120	282.278530240	168.891	422.537	w	0.39821684
169	Spectrogram 1	1	287.909117120	288.567997120	48.455	363.676	lt	0.67088336
170	Spectrogram 1	1	286.281145280	286.682791200	175.947	329.990	w	0.467182
171	Spectrogram 1	1	289.140941659	289.609371200	317.806	503.686	m	0.4614071
172	Spectrogram 1	1	290.013888168	290.473587152	176.888	425.357	w	0.7894576
173	Spectrogram 1	1	291.430247360	291.947220960	178.086	408.362	w	0.74787015
174	Spectrogram 1	1	293.894029280	294.348023360	30.166	328.534	lt	0.7381367
175	Spectrogram 1	1	293.188889440	293.695038880	172.885	415.767	w	0.72972465
176	Spectrogram 1	1	292.144534400	292.410420160	120.935	596.164	m	0.6528127
177	Spectrogram 1	1	290.471516720	290.834417488	0.000	296.755	lt	0.5728106
178	Spectrogram 1	1	295.210195072	295.717067520	180.265	402.723	w	0.7843691
179	Spectrogram 1	1	298.098527840	298.441760320	135.469	528.971	m	0.74117494
180	Spectrogram 1	1	299.445020000	300.008000000	29.828	342.396	lt	0.65680534
181	Spectrogram 1	1	297.184816960	297.726042560	191.218	370.403	w	0.63421553
182	Spectrogram 1	1	298.544404800	299.007891680	324.139	581.311	m	0.346342
183	Spectrogram 1	1	296.232564640	296.769773200	279.011	437.808	w	0.3271484
184	Spectrogram 1	1	303.692659680	304.239544000	179.624	414.374	w	0.6923939
185	Spectrogram 1	1	301.496455360	302.033441440	175.238	356.180	w	0.6569816
186	Spectrogram 1	1	308.885307840	309.384309600	173.674	365.232	w	0.66762275
187	Spectrogram 1	1	305.517823120	305.967370480	195.137	407.611	w	0.6423543
188	Spectrogram 1	1	307.394857600	307.738643200	4.408	325.355	lt	0.46390763
189	Spectrogram 1	1	307.073069600	307.478289760	204.309	366.855	w	0.33195373
190	Spectrogram 1	1	313.058962720	313.665299040	195.799	368.624	w	0.5033574
191	Spectrogram 1	1	311.023574944	311.561547600	169.777	345.342	w	0.4800219
192	Spectrogram 1	1	317.533092320	318.153754400	190.629	497.376	m	0.87284756
193	Spectrogram 1	1	315.118033568	315.650914800	208.852	502.923	m	0.7089515
194	Spectrogram 1	1	318.992162560	319.509908800	178.890	345.245	w	0.3889351
195	Spectrogram 1	1	320.021759094	320.636538816	181.885	528.729	m	0.8396343
196	Spectrogram 1	1	323.098777120	323.794237120	187.645	531.286	m	0.83401734
197	Spectrogram 1	1	321.821104960	322.489415520	161.129	535.472	m	0.82885593
198	Spectrogram 1	1	322.653529760	322.878441920	152.418	526.797	m	0.6107306
199	Spectrogram 1	1	320.779787408	321.381437280	176.858	361.367	w	0.4505674
201	Spectrogram 1	1	328.171017600	328.787921920	190.449	500.303	m	0.8291848
202	Spectrogram 1	1	325.848020160	326.584564080	195.108	514.985	m	0.8210192
203	Spectrogram 1	1	327.665141600	328.098475520	189.980	360.856	w	0.50939
204	Spectrogram 1	1	348.408228480	348.927566400	225.489	503.617	m	0.6390808
207	Spectrogram 1	1	398.984904873	399.549812480	281.922	498.771	m	0.76973337
208	Spectrogram 1	1	403.147894720	403.957208800	273.670	526.566	m	0.6324711
211	Spectrogram 1	1	407.337419200	408.476139360	31.548	377.346	lt	0.4457564
212	Spectrogram 1	1	412.607921920	413.639273920	299.918	609.563	m	0.5968509
213	Spectrogram 1	1	413.284592800	413.951941440	80.344	321.810	lt	0.58855873
214	Spectrogram 1	1	414.005662880	414.429438400	294.936	493.007	w	0.2777281
215	Spectrogram 1	1	416.858675360	417.438516160	174.076	562.336	m	0.7839552
216	Spectrogram 1	1	419.672119200	420.173805998	254.265	538.472	m	0.5307237
217	Spectrogram 1	1	415.387117488	415.808125184	173.728	312.060	w	0.40265104
218	Spectrogram 1	1	415.381494240	416.011262560	324.033	540.267	m	0.4009276
219	Spectrogram 1	1	421.955569216	422.545021440	180.640	618.255	m	0.7963726
220	Spectrogram 1	1	424.720472000	425.122197751	201.039	599.970	m	0.7219671
221	Spectrogram 1	1	422.811888000	423.364373760	180.102	355.305	w	0.62381065
222	Spectrogram 1	1	420.145690136	420.840754816	297.362	565.111	m	0.45181116
224	Spectrogram 1	1	420.913026128	421.571594240	161.782	340.139	w	0.28551883
225	Spectrogram 1	1	427.378110400	428.458994080	286.612	614.589	m	0.78910327
226	Spectrogram 1	1	429.319148800	429.835621600	188.288	575.731	m	0.7240117
227	Spectrogram 1	1	425.755950560	426.162394880	77.020	284.787	lt	0.39520556
228	Spectrogram 1	1	426.920186160	427.292198720	157.828	329.056	w	0.31848517
229	Spectrogram 1	1	428.582764160	429.061190880	164.862	338.273	w	0.3091514
231	Spectrogram 1	1	432.948520000	433.526665600	163.071	568.018	m	0.66824776
232	Spectrogram 1	1	433.889685600	434.952960000	301.564	619.182	m	0.6032898
233	Spectrogram 1	1	431.992555680	432.986584480	168.173	450.415	m	0.5411775
234	Spectrogram 1	1	439.488768000	440.002209600	205.419	550.990	m	0.83659095
235	Spectrogram 1	1	438.394989760	439.473257280	301.664	652.835	m	0.7325027
236	Spectrogram 1	1	435.618719232	436.273154784	198.533	525.023	m	0.71799177
237	Spectrogram 1	1	436.750752960	437.332034720	248.792	556.363	m	0.700028
238	Spectrogram 1	1	435.066803909	435.525790832	172.027	331.461	w	0.3620991
239	Spectrogram 1	1	441.013369392	441.738952160	267.131	610.477	m	0.78296655
240	Spectrogram 1	1	443.019637760	443.437465760	174.159	375.523	w	0.75040686
241	Spectrogram 1	1	444.269851200	444.968940800	281.295	649.135	m	0.706181
242	Spectrogram 1	1	441.536544320	441.848724240	164.173	353.687	w	0.25681823
243	Spectrogram 1	1	447.670973440	448.248305440	247.935	600.240	m	0.86545414
244	Spectrogram 1	1	448.533038080	449.048413120	204.239	523.744	m	0.7937952
245	Spectrogram 1	1	445.000000000	445.673187136	280.189	493.215	m	0.55131423
246	Spectrogram 1	1	445.998703840	446.380184320	179.020	343.268	w	0.37823707
247	Spectrogram 1	1	452.210645760	452.774208800	169.812	384.277	w	0.8094379
248	Spectrogram 1	1	451.174037840	451.834953376	290.163	635.785	m	0.77433985
249	Spectrogram 1	1	450.461890144	450.907401008	175.263	324.968	w	0.55431026
250	Spectrogram 1	1	454.294641600	454.727000960	165.466	336.179	w	0.3842605
251	Spectrogram 1	1	454.216020800	454.800183040	272.121	616.311	m	0.35283718
252	Spectrogram 1	1	450.547222118	451.441634080	287.027	461.916	m	0.31835228
253	Spectrogram 1	1	456.455396000	456.799698240	78.139	786.022	lt	0.88752806
254	Spectrogram 1	1	455.252139104	455.905901280	284.203	590.006	m	0.75782555
255	Spectrogram 1	1	459.163794400	459.634976000	174.464	331.259	w	0.70721126
256	Spectrogram 1	1	457.736411680	458.254078080	155.794	397.616	w	0.6968622
257	Spectrogram 1	1	458.851507360	459.668624480	306.603	621.345	m	0.5531164
258	Spectrogram 1	1	461.825263680	462.594786560	243.868	580.377	m	0.75874394
259	Spectrogram 1	1	461.123174080	461.641108880	178.850	339.079	w	0.5297495
260	Spectrogram 1	1	463.035520960	463.520260800	172.333	351.685	w	0.5029859
261	Spectrogram 1	1	463.042856960	463.928827680	363.783	652.124	m	0.4932284
262	Spectrogram 1	1	460.182864992	461.424890624	279.422	620.343	m	0.32071078
263	Spectrogram 1	1	466.986198240	467.712415520	225.490	574.193	m	0.8027972
264	Spectrogram 1	1	466.447949600	466.966969120	167.723	349.289	w	0.6385063
265	Spectrogram 1	1	469.337227520	470.008000000	290.377	572.700	m	0.5843856
266	Spectrogram 1	1	465.067939483	465.946161600	283.700	606.041	m	0.5755703
267	Spectrogram 1	1	467.871888160	468.646552320	300.215	583.032	m	0.5261692
268	Spectrogram 1	1	468.338575680	468.797796320	172.690	318.806	w	0.45428988
269	Spectrogram 1	1	465.000000000	465.308102016	174.929	328.615	w	0.37158114
270	Spectrogram 1	1	470.717233392	471.456613760	249.111	638.085	m	0.80674356
271	Spectrogram 1	1	472.111127520	472.582212480	178.474	399.841	w	0.62670404
272	Spectrogram 1	1	472.990698720	473.799098560	292.278	617.520	m	0.6031574
273	Spectrogram 1	1	470.000000000	470.362653472	306.240	621.257	m	0.58339834
274	Spectrogram 1	1	474.165077600	474.785108800	170.410	329.634	w	0.5621063
275	Spectrogram 1	1	474.084456960	475.000044800	295.864	542.738	m	0.3559321
276	Spectrogram 1	1	475.087914184	475.831942688	238.371	595.254	m	0.76914304
277	Spectrogram 1	1	479.491198400	480.006051680	206.426	646.289	m	0.7149032
278	Spectrogram 1	1	476.889718400	477.681426240	307.231	662.333	m	0.70864594
279	Spectrogram 1	1	478.853633280	479.429700800	168.639	420.852	w	0.5448494
280	Spectrogram 1	1	476.370023200	477.162484653	171.990	416.755	w	0.51800567
282	Spectrogram 1	1	480.049728272	480.925480592	282.773	514.704	m	0.6587748
283	Spectrogram 1	1	484.121447200	484.556824000	0.000	623.794	lt	0.6486833
284	Spectrogram 1	1	481.320904800	482.224595520	300.959	581.891	m	0.6044181
285	Spectrogram 1	1	481.189467840	481.724234240	164.467	408.435	w	0.5298398
286	Spectrogram 1	1	482.386426080	483.002138400	258.874	441.154	w	0.29147014
287	Spectrogram 1	1	489.500468800	490.469934747	299.907	566.008	m	0.5598793
288	Spectrogram 1	1	487.704045600	488.557192640	288.625	571.225	m	0.51494896
289	Spectrogram 1	1	486.173863776	486.745153600	261.932	451.495	w	0.34247854
290	Spectrogram 1	1	490.486839104	491.419370080	183.184	507.925	m	0.8744895
291	Spectrogram 1	1	494.185556800	494.922222720	222.382	626.118	m	0.77559435
292	Spectrogram 1	1	493.187801429	493.571226080	303.323	535.627	m	0.4941342
294	Spectrogram 1	1	498.944965120	499.725748000	212.568	629.895	m	0.79348654
295	Spectrogram 1	1	495.181189600	496.192881760	292.969	612.258	m	0.7005552
296	Spectrogram 1	1	496.857873280	497.751092480	302.784	520.145	m	0.41062403
297	Spectrogram 1	1	499.685238400	500.460075445	297.026	612.813	m	0.3470406
298	Spectrogram 1	1	498.140594560	498.723627680	234.053	451.863	w	0.29516613
299	Spectrogram 1	1	502.210996800	503.289026560	276.306	514.351	m	0.6202466
300	Spectrogram 1	1	504.187765600	505.005806400	296.726	628.942	m	0.59374136
302	Spectrogram 1	1	503.377357440	503.946921920	286.473	486.144	w	0.3555568
303	Spectrogram 1	1	508.352920480	509.001440000	261.911	591.202	m	0.8272836
304	Spectrogram 1	1	505.203981968	505.914190370	277.939	578.491	m	0.5647231
305	Spectrogram 1	1	506.412669920	507.310171200	308.264	503.143	m	0.40488192
306	Spectrogram 1	1	513.506054720	514.154795840	247.594	622.835	m	0.69849724
307	Spectrogram 1	1	512.697660160	513.485580000	322.013	601.475	m	0.5695387
308	Spectrogram 1	1	509.653600047	510.450216143	321.867	542.998	m	0.30657429
309	Spectrogram 1	1	511.069172960	511.661863360	256.720	450.665	w	0.28028777
310	Spectrogram 1	1	515.319833248	516.595648000	298.070	542.528	m	0.7297914
311	Spectrogram 1	1	517.651147520	518.552547360	321.575	636.042	m	0.6938923
312	Spectrogram 1	1	519.343294400	519.703068800	162.721	339.163	w	0.6221119
313	Spectrogram 1	1	519.368524000	520.018256560	181.818	620.372	m	0.5429069
314	Spectrogram 1	1	517.366877920	517.900866720	201.000	424.594	w	0.4307468
316	Spectrogram 1	1	516.727059520	517.191060480	304.976	506.944	w	0.25751346
317	Spectrogram 1	1	521.853164544	522.404051680	227.088	506.062	m	0.80786335
318	Spectrogram 1	1	520.906800544	521.353701440	156.855	407.522	w	0.7090451
319	Spectrogram 1	1	523.488647520	523.868664000	166.845	443.652	w	0.66242
320	Spectrogram 1	1	520.026906373	521.363588000	296.640	573.094	m	0.6217531
321	Spectrogram 1	1	523.750452160	524.487587840	302.242	497.302	m	0.5483308
322	Spectrogram 1	1	524.718465600	525.397758201	193.842	606.880	m	0.42357704
323	Spectrogram 1	1	522.417476804	523.066735360	306.372	570.025	m	0.37623486
325	Spectrogram 1	1	525.651097280	526.175707680	253.343	516.615	m	0.83361554
326	Spectrogram 1	1	527.275217600	528.070902080	331.982	632.949	m	0.79635185
327	Spectrogram 1	1	528.782415840	529.543672000	154.456	574.046	m	0.78362775
328	Spectrogram 1	1	528.068440640	528.560248320	251.234	579.581	m	0.750055
329	Spectrogram 1	1	527.009244384	527.492010560	79.094	292.240	lt	0.49318644
330	Spectrogram 1	1	532.393468800	533.078771520	167.273	604.457	m	0.7172365
331	Spectrogram 1	1	530.411339296	530.833142640	245.416	605.762	m	0.67290086
332	Spectrogram 1	1	534.134233600	534.723696320	232.026	417.871	w	0.36890402
334	Spectrogram 1	1	535.024860291	535.358860224	231.916	701.326	m	0.8046948
335	Spectrogram 1	1	539.618495040	540.373416120	162.656	624.406	m	0.7683335
336	Spectrogram 1	1	538.100901600	538.449535360	157.403	397.386	w	0.7103898
337	Spectrogram 1	1	539.006182560	539.407016640	242.671	702.002	m	0.66233313
338	Spectrogram 1	1	536.942437440	537.392024480	242.467	650.288	m	0.62394494
340	Spectrogram 1	1	537.355646907	537.852837440	336.849	636.364	m	0.51125
341	Spectrogram 1	1	538.511034400	538.976245920	232.982	424.103	w	0.28956443
343	Spectrogram 1	1	541.657783936	542.187181920	236.762	702.064	m	0.8077742
344	Spectrogram 1	1	543.772312480	544.359269600	158.807	652.069	m	0.80202836
345	Spectrogram 1	1	544.505342720	544.887381760	248.522	656.671	m	0.6788474
346	Spectrogram 1	1	543.081297440	543.569916480	269.070	445.523	w	0.32084313
347	Spectrogram 1	1	547.573449600	548.403520960	177.849	707.432	m	0.8399759
348	Spectrogram 1	1	545.618072640	546.058453760	169.715	443.273	w	0.7353465
349	Spectrogram 1	1	546.983626464	547.500601600	155.943	675.811	m	0.71288574
350	Spectrogram 1	1	548.904822240	549.383691200	155.806	457.735	m	0.64945877
351	Spectrogram 1	1	545.234160768	545.649273984	151.721	515.441	m	0.5653058
352	Spectrogram 1	1	552.627501440	553.211392000	197.985	711.200	m	0.8835558
353	Spectrogram 1	1	551.319205280	551.842950880	155.612	460.487	m	0.7574967
354	Spectrogram 1	1	553.794533760	554.352349120	246.929	684.594	m	0.7352247
355	Spectrogram 1	1	550.340544560	550.909202032	251.641	631.256	m	0.69113064
356	Spectrogram 1	1	553.567002720	553.994076800	135.415	430.098	m	0.4139237
358	Spectrogram 1	1	557.309766080	558.002000480	184.424	716.620	m	0.9315067
359	Spectrogram 1	1	559.324692320	559.797030400	216.952	701.801	m	0.80866176
360	Spectrogram 1	1	554.826556350	555.506577152	279.744	668.305	m	0.68504506
361	Spectrogram 1	1	556.247726320	556.705566656	234.275	699.639	m	0.6599832
362	Spectrogram 1	1	558.762777062	559.035044800	148.608	407.862	w	0.38118324
363	Spectrogram 1	1	558.504924000	558.735487040	136.302	475.923	m	0.33833158
364	Spectrogram 1	1	6.101142104	6.476020267	71.253	351.351	lt	
365	Spectrogram 1	1	10.149463918	10.533714035	201.474	331.695	w	
367	Spectrogram 1	1	26.896421157	27.233811504	235.872	427.518	w	
373	Spectrogram 1	1	90.782495665	91.326069002	238.329	432.432	w	
